Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales;Quantity;Discount;Profit
523;CA-2017-145142;1/23/2017;1/25/2017;First Class;MC-17605;Matt Connell;Corporate;United States;Detroit;Michigan;48234;Central;FUR-TA-10001857;Furniture;Tables;Balt Solid Wood Rectangular Table;21098;2;0;21098
527;CA-2017-113558;10/21/2017;10/26/2017;Standard Class;PH-18790;Patricia Hirasaki;Home Office;United States;Lakeland;Florida;33801;South;FUR-CH-10003379;Furniture;Chairs;Global Commerce Series High-Back Swivel/Tilt Chairs;683952;3;2;42747
528;CA-2017-113558;10/21/2017;10/26/2017;Standard Class;PH-18790;Patricia Hirasaki;Home Office;United States;Lakeland;Florida;33801;South;FUR-FU-10001756;Furniture;Furnishings;Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany;45696;3;2;51408
532;CA-2015-102848;11/7/2015;11/9/2015;Second Class;KB-16240;Karen Bern;Corporate;United States;Los Angeles;California;90036;West;FUR-CH-10000595;Furniture;Chairs;Safco Contoured Stacking Chairs;19072;1;2;1192
533;US-2017-129441;9/7/2017;9/11/2017;Standard Class;JC-15340;Jasper Cacioppo;Consumer;United States;Los Angeles;California;90032;West;FUR-FU-10000448;Furniture;Furnishings;Tenex Chairmats For Use With Carpeted Floors;4794;3;0;2397
540;CA-2015-134894;12/7/2015;12/11/2015;Standard Class;DK-12985;Darren Koutras;Consumer;United States;Henderson;Kentucky;42420;South;FUR-CH-10002647;Furniture;Chairs;Situations Contoured Folding Chairs, 4/Set;28392;4;0;7098
546;CA-2014-103849;5/11/2014;5/16/2014;Standard Class;PG-18895;Paul Gonzalez;Consumer;United States;Fort Worth;Texas;76106;Central;FUR-FU-10000723;Furniture;Furnishings;Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting;66112;4;6;-842928
552;CA-2016-136406;4/15/2016;4/17/2016;Second Class;BD-11320;Bill Donatelli;Consumer;United States;San Francisco;California;94110;West;FUR-CH-10002024;Furniture;Chairs;HON 5400 Series Task Chairs for Big and Tall;1121568;2;2;0
553;CA-2017-112774;9/11/2017;9/12/2017;First Class;RC-19960;Ryan Crowe;Consumer;United States;Jacksonville;Florida;32216;South;FUR-FU-10003039;Furniture;Furnishings;"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock";34504;1;2;60382
558;CA-2016-113243;6/10/2016;6/15/2016;Standard Class;OT-18730;Olvera Toch;Consumer;United States;Los Angeles;California;90045;West;FUR-TA-10004256;Furniture;Tables;Bretford ÒJust In TimeÓ Height-Adjustable Multi-Task Work Tables;133568;4;2;-217048
560;CA-2017-118731;11/20/2017;11/22/2017;Second Class;LP-17080;Liz Pelletier;Consumer;United States;San Francisco;California;94110;West;FUR-FU-10003347;Furniture;Furnishings;Coloredge Poster Frame;426;3;0;16614
563;CA-2014-145576;9/14/2014;9/18/2014;Second Class;CA-12775;Cynthia Arntzen;Consumer;United States;Tampa;Florida;33614;South;FUR-FU-10004020;Furniture;Furnishings;Advantus Panel Wall Acrylic Frame;13128;3;2;37743
570;CA-2017-156951;10/1/2017;10/8/2017;Standard Class;EB-13840;Ellis Ballard;Corporate;United States;Seattle;Washington;98105;West;FUR-CH-10004997;Furniture;Chairs;Hon Every-Day Series Multi-Task Chairs;451152;3;2;0
580;CA-2017-118640;7/20/2017;7/26/2017;Standard Class;CS-11950;Carlos Soltero;Consumer;United States;Chicago;Illinois;60610;Central;FUR-FU-10001475;Furniture;Furnishings;"Contract Clock, 14"", Brown";8792;1;6;-57148
587;CA-2015-128139;7/3/2015;7/9/2015;Standard Class;BD-11725;Bruce Degenhardt;Consumer;United States;Richmond;Kentucky;40475;South;FUR-CH-10003956;Furniture;Chairs;Novimex High-Tech Fabric Mesh Task Chair;7098;1;0;49686
598;CA-2014-131450;8/8/2014;8/15/2014;Standard Class;LR-16915;Lena Radford;Consumer;United States;San Diego;California;92024;West;FUR-FU-10001979;Furniture;Furnishings;Dana Halogen Swing-Arm Architect Lamp;32776;8;0;917728
604;CA-2014-149958;3/15/2014;3/19/2014;Standard Class;AS-10240;Alan Shonely;Consumer;United States;Tampa;Florida;33614;South;FUR-FU-10001756;Furniture;Furnishings;Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany;45696;3;2;51408
617;CA-2017-117947;8/18/2017;8/23/2017;Second Class;NG-18355;Nat Gilpin;Corporate;United States;New York City;New York;10011;East;FUR-FU-10003849;Furniture;Furnishings;DAX Metal Frame, Desktop, Stepped-Edge;4048;2;0;157872
618;CA-2017-117947;8/18/2017;8/23/2017;Second Class;NG-18355;Nat Gilpin;Corporate;United States;New York City;New York;10011;East;FUR-FU-10000010;Furniture;Furnishings;DAX Value U-Channel Document Frames, Easel Back;994;2;0;30814
621;CA-2017-117947;8/18/2017;8/23/2017;Second Class;NG-18355;Nat Gilpin;Corporate;United States;New York City;New York;10011;East;FUR-FU-10000521;Furniture;Furnishings;"Seth Thomas 14"" Putty-Colored Wall Clock";8802;3;0;272862
623;CA-2015-138009;11/29/2015;12/3/2015;Standard Class;SF-20965;Sylvia Foulston;Corporate;United States;Dearborn;Michigan;48126;Central;FUR-CH-10004853;Furniture;Chairs;Global Manager's Adjustable Task Chair, Storm;30196;2;0;875684
627;CA-2017-163020;9/15/2017;9/19/2017;Standard Class;MO-17800;Meg O'Connel;Home Office;United States;New York City;New York;10009;East;FUR-FU-10000221;Furniture;Furnishings;Master Caster Door Stop, Brown;3556;7;0;120904
636;CA-2015-168004;10/4/2015;10/9/2015;Second Class;DJ-13420;Denny Joy;Corporate;United States;Warner Robins;Georgia;31088;South;FUR-CH-10001482;Furniture;Chairs;Office Star - Mesh Screen back chair with Vinyl seat;39294;3;0;432234
639;CA-2016-115917;5/20/2016;5/25/2016;Standard Class;RB-19465;Rick Bensley;Home Office;United States;Vallejo;California;94591;West;FUR-FU-10000576;Furniture;Furnishings;Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base;10492;5;0;272792
641;CA-2016-147067;12/18/2016;12/22/2016;Standard Class;JD-16150;Justin Deggeller;Corporate;United States;Minneapolis;Minnesota;55407;Central;FUR-FU-10000732;Furniture;Furnishings;Eldon 200 Class Desk Accessories;1884;3;0;60288
649;CA-2016-160745;12/11/2016;12/16/2016;Second Class;AR-10825;Anthony Rawles;Corporate;United States;Vancouver;Washington;98661;West;FUR-FU-10001935;Furniture;Furnishings;3M Hangers With Command Adhesive;148;4;0;6068
658;US-2016-156097;9/19/2016;9/19/2016;Same Day;EH-14125;Eugene Hildebrand;Home Office;United States;Aurora;Illinois;60505;Central;FUR-CH-10001215;Furniture;Chairs;Global Troy Executive Leather Low-Back Tilter;701372;2;3;-50098
662;CA-2015-146563;8/24/2015;8/28/2015;Standard Class;CB-12025;Cassandra Brandow;Consumer;United States;Arlington;Texas;76017;Central;FUR-TA-10001768;Furniture;Tables;Hon Racetrack Conference Tables;918785;5;3;-1181295
669;CA-2014-156314;12/24/2014;12/26/2014;First Class;RP-19390;Resi Pšlking;Consumer;United States;Cleveland;Ohio;44105;East;FUR-FU-10003096;Furniture;Furnishings;Master Giant Foot Doorstop, Safety Yellow;3036;5;2;87285
670;US-2017-106663;6/9/2017;6/13/2017;Standard Class;MO-17800;Meg O'Connel;Home Office;United States;Chicago;Illinois;60653;Central;FUR-FU-10002759;Furniture;Furnishings;12-1/2 Diameter Round Wall Clock;23976;3;6;-143856
671;US-2017-106663;6/9/2017;6/13/2017;Standard Class;MO-17800;Meg O'Connel;Home Office;United States;Chicago;Illinois;60653;Central;FUR-TA-10000688;Furniture;Tables;Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base;108925;1;5;-718905
679;US-2017-119438;3/18/2017;3/23/2017;Standard Class;CD-11980;Carol Darley;Consumer;United States;Tyler;Texas;75701;Central;FUR-FU-10003553;Furniture;Furnishings;"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock";82524;3;6;-41262
689;CA-2017-161480;12/25/2017;12/29/2017;Standard Class;RA-19285;Ralph Arnett;Consumer;United States;New York City;New York;10035;East;FUR-BO-10004015;Furniture;Bookcases;Bush Andora Bookcase, Maple/Graphite Gray Finish;191984;2;2;47996
690;US-2014-117135;6/21/2014;6/23/2014;Second Class;NP-18325;Naresj Patel;Consumer;United States;Waynesboro;Virginia;22980;South;FUR-FU-10004071;Furniture;Furnishings;Luxo Professional Magnifying Clamp-On Fluorescent Lamps;10401;1;0;145614
702;CA-2017-114552;9/2/2017;9/8/2017;Standard Class;Dl-13600;Dorris liebe;Corporate;United States;Cleveland;Ohio;44105;East;FUR-FU-10002960;Furniture;Furnishings;Eldon 200 Class Desk Accessories, Burgundy;15072;3;2;41448
703;CA-2016-163755;11/4/2016;11/8/2016;Second Class;AS-10285;Alejandro Savely;Corporate;United States;Seattle;Washington;98103;West;FUR-FU-10003394;Furniture;Furnishings;"Tenex ""The Solids"" Textured Chair Mats";20988;3;0;356796
704;CA-2015-142027;4/9/2015;4/14/2015;Standard Class;JK-15370;Jay Kimmel;Consumer;United States;Long Beach;California;90805;West;FUR-TA-10002774;Furniture;Tables;Laminate Occasional Tables;369912;3;2;-138717
709;CA-2014-112158;12/2/2014;12/4/2014;First Class;DP-13165;David Philippe;Consumer;United States;New York City;New York;10035;East;FUR-BO-10003272;Furniture;Bookcases;O'Sullivan Living Dimensions 5-Shelf Bookcases;88392;5;2;-11049
717;CA-2014-130092;1/11/2014;1/14/2014;First Class;SV-20365;Seth Vernon;Consumer;United States;Dover;Delaware;19901;East;FUR-FU-10000010;Furniture;Furnishings;DAX Value U-Channel Document Frames, Easel Back;994;2;0;30814
718;CA-2017-108910;9/24/2017;9/29/2017;Standard Class;KC-16540;Kelly Collister;Consumer;United States;Newark;Ohio;43055;East;FUR-FU-10002253;Furniture;Furnishings;"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock";103056;3;2;244758
720;CA-2014-104472;6/2/2014;6/7/2014;Standard Class;CK-12325;Christine Kargatis;Home Office;United States;Orem;Utah;84057;West;FUR-FU-10000246;Furniture;Furnishings;Aluminum Document Frame;7332;6;0;21996
722;CA-2016-142335;12/15/2016;12/19/2016;Standard Class;MP-17965;Michael Paige;Corporate;United States;Detroit;Michigan;48205;Central;FUR-TA-10000198;Furniture;Tables;Chromcraft Bull-Nose Wood Oval Conference Tables & Bases;165294;3;0;2314116
724;CA-2014-117429;10/7/2014;10/13/2014;Standard Class;MR-17545;Mathew Reese;Home Office;United States;Philadelphia;Pennsylvania;19140;East;FUR-FU-10000222;Furniture;Furnishings;"Seth Thomas 16"" Steel Case Clock";12992;5;2;21112
729;US-2016-150861;12/3/2016;12/6/2016;First Class;EG-13900;Emily Grady;Consumer;United States;Oceanside;New York;11572;East;FUR-TA-10002228;Furniture;Tables;Bevis Traditional Conference Table Top, Plinth Base;400032;2;4;-1533456
731;US-2016-150861;12/3/2016;12/6/2016;First Class;EG-13900;Emily Grady;Consumer;United States;Oceanside;New York;11572;East;FUR-CH-10002965;Furniture;Chairs;Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black;542646;3;1;1024998
737;CA-2017-131954;1/21/2017;1/25/2017;Standard Class;DS-13030;Darrin Sayre;Home Office;United States;Seattle;Washington;98115;West;FUR-BO-10001619;Furniture;Bookcases;O'Sullivan Cherrywood Estates Traditional Bookcase;8498;1;0;186956
747;CA-2014-124429;5/27/2014;5/27/2014;Same Day;MH-17785;Maya Herman;Corporate;United States;San Diego;California;92105;West;FUR-TA-10002607;Furniture;Tables;KI Conference Tables;56712;10;2;-28356
751;CA-2017-126074;10/2/2017;10/6/2017;Standard Class;RF-19735;Roland Fjeld;Consumer;United States;Trenton;Michigan;48183;Central;FUR-FU-10003577;Furniture;Furnishings;Nu-Dell Leatherette Frames;15774;11;0;567864
755;CA-2015-135272;12/7/2015;12/12/2015;Standard Class;MS-17830;Melanie Seite;Consumer;United States;Los Angeles;California;90036;West;FUR-FU-10002759;Furniture;Furnishings;12-1/2 Diameter Round Wall Clock;7992;4;0;287712
756;CA-2016-140928;9/18/2016;9/22/2016;Standard Class;NB-18655;Nona Balk;Corporate;United States;Jacksonville;Florida;32216;South;FUR-TA-10001095;Furniture;Tables;Chromcraft Round Conference Tables;383438;4;45;-1673184
769;CA-2014-106810;5/14/2014;5/20/2014;Standard Class;AJ-10795;Anthony Johnson;Corporate;United States;Saint Petersburg;Florida;33710;South;FUR-FU-10004306;Furniture;Furnishings;Electrix Halogen Magnifier Lamp;31088;2;2;23316
770;CA-2016-157245;5/19/2016;5/24/2016;Standard Class;LE-16810;Laurel Elliston;Consumer;United States;Arlington;Virginia;22204;South;FUR-CH-10003746;Furniture;Chairs;Hon 4070 Series Pagoda Round Back Stacking Chairs;64196;2;0;1797488
776;CA-2017-104220;1/30/2017;2/5/2017;Standard Class;BV-11245;Benjamin Venier;Corporate;United States;Des Moines;Iowa;50315;Central;FUR-FU-10002597;Furniture;Furnishings;C-Line Magnetic Cubicle Keepers, Clear Polypropylene;3458;7;0;145236
778;CA-2015-144267;8/21/2015;8/23/2015;First Class;NZ-18565;Nick Zandusky;Home Office;United States;San Francisco;California;94110;West;FUR-CH-10002335;Furniture;Chairs;Hon GuestStacker Chair;544008;3;2;408006
784;US-2015-157014;10/3/2015;10/6/2015;Second Class;BM-11785;Bryan Mills;Consumer;United States;Columbus;Ohio;43229;East;FUR-BO-10004409;Furniture;Bookcases;Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray;3549;1;5;-156156
788;CA-2015-154620;12/12/2015;12/16/2015;Standard Class;LT-17110;Liz Thompson;Consumer;United States;Lancaster;California;93534;West;FUR-CH-10004675;Furniture;Chairs;Lifetime Advantage Folding Chairs, 4/Carton;348928;2;2;348928
792;CA-2015-115938;6/26/2015;6/30/2015;Standard Class;SA-20830;Sue Ann Reed;Consumer;United States;Richmond;Virginia;23223;South;FUR-CH-10003199;Furniture;Chairs;Office Star - Contemporary Task Swivel Chair;33294;3;0;799056
800;CA-2015-101910;11/27/2015;12/3/2015;Standard Class;CD-11920;Carlos Daly;Consumer;United States;Lake Elsinore;California;92530;West;FUR-CH-10002647;Furniture;Chairs;Situations Contoured Folding Chairs, 4/Set;28392;5;2;17745
801;CA-2017-105809;2/20/2017;2/23/2017;First Class;HW-14935;Helen Wasserman;Corporate;United States;San Diego;California;92105;West;FUR-FU-10004090;Furniture;Furnishings;"Executive Impressions 14"" Contract Wall Clock";2223;1;0;73359
805;CA-2017-135783;4/22/2017;4/24/2017;First Class;GM-14440;Gary McGarr;Consumer;United States;San Francisco;California;94122;West;FUR-FU-10000794;Furniture;Furnishings;Eldon Stackable Tray, Side-Load, Legal, Smoke;1828;2;0;62152
808;CA-2015-140921;2/3/2015;2/5/2015;First Class;AA-10375;Allen Armold;Consumer;United States;Omaha;Nebraska;68104;Central;FUR-FU-10003347;Furniture;Furnishings;Coloredge Poster Frame;284;2;0;11076
811;CA-2014-151995;10/13/2014;10/15/2014;First Class;ZC-21910;Zuschuss Carroll;Consumer;United States;Edmonds;Washington;98026;West;FUR-TA-10002903;Furniture;Tables;"Bevis Round Bullnose 29"" High Table Top";129855;5;0;311652
814;CA-2017-143686;5/14/2017;5/14/2017;Same Day;PJ-19015;Pauline Johnson;Consumer;United States;Santa Ana;California;92704;West;FUR-FU-10000794;Furniture;Furnishings;Eldon Stackable Tray, Side-Load, Legal, Smoke;1828;2;0;62152
820;CA-2014-140858;6/28/2014;7/2/2014;Standard Class;CA-12775;Cynthia Arntzen;Consumer;United States;Philadelphia;Pennsylvania;19140;East;FUR-CH-10001394;Furniture;Chairs;Global Leather Executive Chair;1228465;5;3;0
830;CA-2017-129462;6/16/2017;6/21/2017;Second Class;JE-15745;Joel Eaton;Consumer;United States;Florence;Kentucky;41042;South;FUR-CH-10000665;Furniture;Chairs;Global Airflow Leather Mesh Back Chair, Black;30196;2;0;90588
842;CA-2015-100454;11/20/2015;11/25/2015;Standard Class;BM-11650;Brian Moss;Corporate;United States;New York City;New York;10035;East;FUR-BO-10001519;Furniture;Bookcases;O'Sullivan 3-Shelf Heavy-Duty Bookcases;186048;4;2;93024
848;CA-2015-114300;10/13/2015;10/17/2015;Standard Class;AF-10885;Art Foster;Consumer;United States;Louisville;Kentucky;40214;South;FUR-CH-10001891;Furniture;Chairs;Global Deluxe Office Fabric Chairs;28794;3;0;777438
849;CA-2017-107503;1/1/2017;1/6/2017;Standard Class;GA-14725;Guy Armstrong;Consumer;United States;Lorain;Ohio;44052;East;FUR-FU-10003878;Furniture;Furnishings;"Linden 10"" Round Wall Clock, Black";48896;4;2;85568
854;CA-2016-123274;2/19/2016;2/24/2016;Standard Class;GT-14710;Greg Tran;Consumer;United States;New York City;New York;10035;East;FUR-FU-10004090;Furniture;Furnishings;"Executive Impressions 14"" Contract Wall Clock";4446;2;0;146718
867;CA-2014-149020;1/10/2014;1/15/2014;Standard Class;AJ-10780;Anthony Jacobs;Corporate;United States;Springfield;Virginia;22153;South;FUR-FU-10000965;Furniture;Furnishings;"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock";5194;1;0;212954
876;CA-2016-116736;1/17/2016;1/21/2016;Standard Class;CC-12430;Chuck Clark;Home Office;United States;Concord;New Hampshire;3301;East;FUR-FU-10004017;Furniture;Furnishings;"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""";32259;3;0;64518
881;CA-2017-111689;11/30/2017;12/2/2017;Second Class;HP-14815;Harold Pawlan;Home Office;United States;New York City;New York;10024;East;FUR-CH-10004287;Furniture;Chairs;SAFCO Arco Folding Chair;12429;5;1;26239
884;CA-2016-165148;10/22/2016;10/24/2016;First Class;PM-19135;Peter McVee;Home Office;United States;Detroit;Michigan;48227;Central;FUR-FU-10000732;Furniture;Furnishings;Eldon 200 Class Desk Accessories;314;5;0;10048
885;CA-2014-134061;4/29/2014;5/4/2014;Standard Class;LL-16840;Lauren Leatherbury;Consumer;United States;Rochester;New York;14609;East;FUR-FU-10001424;Furniture;Furnishings;Dax Clear Box Frame;1746;2;0;59364
907;CA-2017-143259;12/30/2017;1/3/2018;Standard Class;PO-18865;Patrick O'Donnell;Consumer;United States;New York City;New York;10009;East;FUR-BO-10003441;Furniture;Bookcases;Bush Westfield Collection Bookcases, Fully Assembled;323136;4;2;121176
913;CA-2015-133627;5/31/2015;6/7/2015;Standard Class;SC-20050;Sample Company A;Home Office;United States;Norwich;Connecticut;6360;East;FUR-FU-10001935;Furniture;Furnishings;3M Hangers With Command Adhesive;222;6;0;9102
914;CA-2017-102519;11/27/2017;11/29/2017;First Class;BM-11650;Brian Moss;Corporate;United States;Milwaukee;Wisconsin;53209;Central;FUR-FU-10004091;Furniture;Furnishings;"Howard Miller 13"" Diameter Goldtone Round Wall Clock";4694;1;0;192454
916;US-2014-141215;6/15/2014;6/21/2014;Standard Class;KL-16555;Kelly Lampkin;Corporate;United States;San Antonio;Texas;78207;Central;FUR-TA-10001520;Furniture;Tables;Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table;99918;2;3;-185562
917;US-2014-141215;6/15/2014;6/21/2014;Standard Class;KL-16555;Kelly Lampkin;Corporate;United States;San Antonio;Texas;78207;Central;FUR-CH-10003379;Furniture;Chairs;Global Commerce Series High-Back Swivel/Tilt Chairs;797944;4;3;-56996
943;CA-2016-142958;12/13/2016;12/20/2016;Standard Class;RW-19630;Rob Williams;Corporate;United States;Torrance;California;90503;West;FUR-TA-10000577;Furniture;Tables;Bretford CR4500 Series Slim Rectangular Table;1114272;4;2;417852
947;US-2015-140200;7/26/2015;7/28/2015;First Class;CA-12775;Cynthia Arntzen;Consumer;United States;Mesa;Arizona;85204;West;FUR-TA-10002356;Furniture;Tables;Bevis Boat-Shaped Conference Table;393165;3;5;-2044458
948;US-2017-110576;11/28/2017;12/2/2017;Standard Class;RB-19795;Ross Baird;Home Office;United States;Philadelphia;Pennsylvania;19120;East;FUR-FU-10003601;Furniture;Furnishings;Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting;516488;7;2;-129122
949;US-2017-110576;11/28/2017;12/2/2017;Standard Class;RB-19795;Ross Baird;Home Office;United States;Philadelphia;Pennsylvania;19120;East;FUR-FU-10000576;Furniture;Furnishings;Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base;1007232;6;2;755424
